link_id,src_account_id,dst_account_id,amount,transfer_timestamp
32503,16419,10468,7.79,2024-03-20 12:01:00
32504,13922,22844,896.81,2024-01-01 20:54:00
32505,2987,17786,2097.85,2024-02-29 01:56:00
32506,24453,20890,98.49,2024-03-10 20:17:00
32507,8190,8029,257.4,2024-01-18 12:14:00
32508,3278,21600,690.6,2024-02-18 13:59:00
32509,19493,4531,75.41,2024-01-22 22:56:00
32510,3057,20816,51.83,2024-01-03 21:23:00
32511,7749,19243,732.12,2024-03-17 05:59:00
32512,7561,2844,329.49,2024-02-24 14:33:00
32513,2926,22481,529.53,2024-02-19 12:51:00
32514,22481,14102,94.39,2024-02-16 01:33:00
32515,2030,6040,9.05,2024-01-30 20:15:00
32516,1369,17433,118.68,2024-01-11 05:49:00
32517,9381,79,155.27,2024-01-09 03:43:00
32518,12920,783,214.88,2024-01-18 00:57:00
32519,23224,8622,310.82,2024-01-18 05:24:00
32520,6866,5860,136.68,2024-03-09 07:12:00
32521,445,18562,3195.02,2024-03-15 18:07:00
32522,13369,5634,64.1,2024-02-22 13:48:00
32523,15400,4342,350.31,2024-03-22 00:47:00
32524,9471,4157,21.8,2024-01-12 19:35:00
32525,10970,9634,14.94,2024-02-19 18:01:00
32526,672,14091,71.22,2024-01-19 00:27:00
32527,16277,20982,106.27,2024-01-27 20:57:00
32528,6050,13791,33.46,2024-01-12 20:29:00
32529,18450,2492,907.68,2024-01-24 00:41:00
32530,15889,5198,89.73,2024-03-27 06:24:00
32531,20443,8460,142.32,2024-01-14 02:55:00
32532,23895,21257,1139.02,2024-02-01 10:00:00
32533,4571,5040,718.3,2024-02-15 09:28:00
32534,20627,10389,316.06,2024-02-26 07:42:00
32535,11501,18340,59.62,2024-01-31 20:50:00
32536,8,2672,327.66,2024-02-16 22:14:00
32537,24940,9483,290.22,2024-01-18 15:06:00
32538,4806,22207,510.45,2024-02-05 16:07:00
32539,1144,12222,23.75,2024-03-20 22:03:00
32540,150,21680,19.77,2024-02-28 18:44:00
32541,1594,24857,2819.9,2024-02-04 02:29:00
32542,827,19134,23.28,2024-01-19 20:59:00
32543,9313,9236,298.99,2024-01-29 17:47:00
32544,2830,8328,24.27,2024-03-24 21:17:00
32545,6829,10277,5.44,2024-03-13 02:47:00
32546,14886,16102,42.45,2024-02-09 14:34:00
32547,1387,19397,973.07,2024-02-14 04:00:00
32548,1130,14102,71.66,2024-01-07 18:40:00
32549,525,1676,8.11,2024-02-23 19:18:00
32550,1134,7896,136.91,2024-03-11 07:19:00
32551,1619,20848,1395.5,2024-03-24 13:29:00
32552,10768,14194,1180.0,2024-02-17 00:28:00
32553,22335,1719,5706.11,2024-01-26 03:42:00
32554,6050,18001,13.7,2024-02-24 02:17:00
32555,14897,1113,466.67,2024-02-24 05:20:00
32556,21673,11179,322.2,2024-02-18 13:52:00
32557,11640,2405,335.34,2024-01-05 09:54:00
32558,8232,7664,131.3,2024-01-24 01:53:00
32559,6048,18246,73.69,2024-02-26 17:05:00
32560,15940,11262,8240.48,2024-01-06 15:50:00
32561,4030,74,28.86,2024-03-16 02:29:00
32562,5597,6550,370.63,2024-01-30 02:37:00
32563,15655,16570,262.27,2024-02-11 17:37:00
32564,5305,10577,90.52,2024-01-15 16:29:00
32565,8497,17530,132.98,2024-02-17 05:54:00
32566,16646,3063,71.66,2024-02-03 19:30:00
32567,10933,18038,834.54,2024-03-02 19:24:00
32568,10323,20135,1058.41,2024-03-12 11:50:00
32569,24603,5252,139.44,2024-02-10 15:20:00
32570,1508,1760,33.06,2024-03-13 21:45:00
32571,20186,14394,122.6,2024-01-02 13:34:00
32572,24777,5597,26.38,2024-02-27 17:25:00
32573,16669,133,147.66,2024-02-07 21:28:00
32574,9707,1774,245.8,2024-03-24 14:55:00
32575,18405,8768,502.04,2024-03-30 14:40:00
32576,21334,5983,162.44,2024-02-13 19:43:00
32577,8493,5597,18.16,2024-01-09 04:58:00
32578,11571,24357,15.59,2024-02-08 13:45:00
32579,7698,8704,1286.69,2024-01-23 22:48:00
32580,5236,23032,29.62,2024-01-31 06:35:00
32581,12521,4539,130.65,2024-01-24 16:59:00
32582,23056,19105,33.85,2024-01-10 01:48:00
32583,12043,15715,92.38,2024-02-16 22:03:00
32584,15999,23032,131.78,2024-01-08 02:02:00
32585,15102,12310,49.98,2024-03-27 21:20:00
32586,12405,12643,67.89,2024-02-07 21:32:00
32587,22784,2416,7892.7,2024-02-28 18:00:00
32588,8005,22969,352.58,2024-01-14 06:34:00
32589,5748,22235,139.7,2024-02-22 02:04:00
32590,18038,21600,88.5,2024-03-14 15:28:00
32591,6578,10572,1382.93,2024-02-29 21:35:00
32592,10258,23562,630.19,2024-02-05 09:51:00
32593,7698,5009,163.48,2024-03-03 02:05:00
32594,9335,7971,366.56,2024-03-14 05:10:00
32595,635,15347,410.97,2024-03-23 06:27:00
32596,22158,23592,965.09,2024-03-22 02:18:00
32597,18874,24912,430.3,2024-03-19 15:44:00
32598,21341,10925,93.56,2024-01-06 03:40:00
32599,20276,5623,30.2,2024-02-28 02:20:00
32600,19371,7404,200.53,2024-01-16 00:46:00
32601,1825,2734,155.76,2024-02-15 07:18:00
32602,22412,3221,535.74,2024-01-19 18:19:00
32603,16598,8445,95.8,2024-01-15 13:37:00
32604,21620,6149,172.55,2024-01-17 07:27:00
32605,13589,4830,1227.29,2024-01-29 20:03:00
32606,8765,13237,1878.75,2024-03-11 09:31:00
32607,6714,2338,159.02,2024-03-06 13:26:00
32608,18753,23789,24.3,2024-01-30 19:12:00
32609,672,16432,142.44,2024-03-29 15:33:00
32610,990,12755,126.91,2024-02-04 03:58:00
32611,10388,9667,82.86,2024-02-15 12:05:00
32612,1346,20880,61.92,2024-03-02 15:40:00
32613,6974,13038,12.59,2024-01-29 00:47:00
32614,1881,10982,93.35,2024-01-19 16:17:00
32615,14268,13119,6.25,2024-02-03 02:29:00
32616,18416,9990,201.02,2024-01-06 01:04:00
32617,14232,23172,23.09,2024-03-09 07:35:00
32618,24690,23796,13.71,2024-01-30 03:04:00
32619,13914,10803,533.89,2024-03-02 04:50:00
32620,13262,14265,1648.82,2024-02-19 00:36:00
32621,10926,15062,121.4,2024-01-11 19:29:00
32622,23579,14014,65.57,2024-02-13 08:40:00
32623,20961,19310,4610.66,2024-03-18 07:50:00
32624,13500,23322,374.53,2024-03-21 12:05:00
32625,4077,20077,49.17,2024-03-14 17:03:00
32626,4009,18858,139.65,2024-01-18 00:47:00
32627,24170,15662,63.72,2024-02-03 14:22:00
32628,14995,24237,59.06,2024-03-22 05:27:00
32629,2152,13754,404.19,2024-02-27 11:44:00
32630,16457,6789,48.53,2024-01-24 07:19:00
32631,24857,12892,20.65,2024-02-07 08:16:00
32632,17530,21936,677.18,2024-02-06 23:21:00
32633,20848,22168,277.73,2024-03-02 11:11:00
32634,17601,7890,102.99,2024-02-19 11:15:00
32635,9883,14716,799.59,2024-02-20 09:27:00
32636,13097,19950,70.09,2024-03-06 23:59:00
32637,15400,1724,213.96,2024-01-10 19:51:00
32638,11125,14535,6.29,2024-02-13 18:13:00
32639,7429,23513,19.98,2024-01-09 10:29:00
32640,15282,20880,4273.91,2024-02-20 09:03:00
32641,15889,17907,237.68,2024-02-01 02:20:00
32642,15740,18229,112.15,2024-03-30 15:35:00
32643,10454,23328,69.78,2024-01-08 16:02:00
32644,11668,19755,250.92,2024-03-03 00:49:00
32645,17895,14807,50.97,2024-02-04 23:18:00
32646,17583,7099,413.15,2024-03-26 02:34:00
32647,3612,18076,45.62,2024-02-19 03:49:00
32648,21573,2528,533.06,2024-01-01 19:47:00
32649,21858,14908,582.76,2024-01-15 23:25:00
32650,7584,23573,180.95,2024-02-19 10:30:00
32651,18405,8616,1401.36,2024-01-31 21:09:00
32652,20492,14319,416.75,2024-01-28 22:45:00
32653,16869,4254,110.02,2024-03-25 18:00:00
32654,23405,16390,173.86,2024-02-10 15:16:00
32655,4425,12807,97.46,2024-02-11 04:08:00
32656,21696,17340,54.44,2024-02-14 00:12:00
32657,12536,5398,19.31,2024-03-17 01:47:00
32658,18630,18926,161.13,2024-01-19 19:13:00
32659,16700,4061,140.2,2024-02-17 13:15:00
32660,15390,21254,19706.64,2024-01-06 05:26:00
32661,3509,24780,88.1,2024-01-10 00:13:00
32662,13798,19577,318.52,2024-03-25 07:16:00
32663,15117,7866,173.85,2024-02-15 15:45:00
32664,18072,4529,175.58,2024-01-16 01:28:00
32665,14678,17032,707.56,2024-01-07 00:35:00
32666,20281,19397,18.41,2024-03-02 03:37:00
32667,9514,2743,143.83,2024-03-11 11:24:00
32668,19870,12003,9.47,2024-03-20 19:26:00
32669,23110,12667,121.16,2024-03-14 06:20:00
32670,23863,18840,167.69,2024-02-16 23:28:00
32671,13492,13589,59.98,2024-03-21 02:07:00
32672,6435,23726,131.31,2024-02-07 07:44:00
32673,4167,9324,138.51,2024-02-11 02:31:00
32674,12548,6723,66.66,2024-01-15 20:57:00
32675,4364,11975,49.45,2024-01-21 09:27:00
32676,3265,14890,652.81,2024-01-11 15:31:00
32677,22027,23895,333.22,2024-01-28 20:49:00
32678,9517,5870,1078.18,2024-02-07 08:33:00
32679,18313,15074,42.36,2024-03-06 19:34:00
32680,24684,9610,2.01,2024-01-24 05:46:00
32681,3312,22969,226.81,2024-01-15 20:56:00
32682,3016,400,631.03,2024-02-15 08:14:00
32683,24662,23140,57.66,2024-02-11 00:30:00
32684,23619,16216,101.75,2024-02-11 14:31:00
32685,20657,21010,168.27,2024-02-16 12:21:00
32686,8714,23557,76.06,2024-03-21 02:06:00
32687,18563,3156,402.7,2024-03-22 00:31:00
32688,11854,79,493.9,2024-01-19 04:44:00
32689,8136,8028,81.58,2024-01-06 21:49:00
32690,24102,4163,202.98,2024-02-03 13:03:00
32691,1970,11210,90.61,2024-01-19 21:12:00
32692,15860,14414,289.21,2024-01-15 10:27:00
32693,5300,17340,686.14,2024-03-03 11:56:00
32694,22333,6657,445.81,2024-03-07 00:46:00
32695,425,7061,341.84,2024-01-10 09:25:00
32696,6108,283,1634.54,2024-02-07 20:04:00
32697,8791,7807,573.4,2024-02-02 05:10:00
32698,22340,11923,158.3,2024-03-29 04:52:00
32699,2300,7959,165.45,2024-03-15 14:18:00
32700,5732,11483,115.66,2024-03-10 22:01:00
32701,16826,14332,48.5,2024-03-20 04:24:00
32702,1136,54,84.86,2024-03-14 03:52:00
32703,10015,5924,421.76,2024-01-10 20:08:00
32704,24542,16325,610.48,2024-03-26 02:28:00
32705,15473,16826,71.45,2024-01-18 23:25:00
32706,6891,21187,121.11,2024-02-03 06:50:00
32707,21746,18150,113.28,2024-02-02 20:33:00
32708,3284,7704,268.27,2024-03-29 03:46:00
32709,23649,17161,138.8,2024-01-15 22:18:00
32710,9721,5565,131.09,2024-02-16 18:31:00
32711,9168,12529,70.04,2024-01-30 20:00:00
32712,3973,23354,19.79,2024-03-19 08:47:00
32713,3801,20990,128.75,2024-01-31 21:49:00
32714,15467,7352,278.34,2024-03-23 14:55:00
32715,7649,21263,486.98,2024-03-15 01:16:00
32716,5253,10505,758.01,2024-02-24 21:23:00
32717,24638,15292,129.55,2024-03-05 22:02:00
32718,2551,4121,64.81,2024-03-25 14:36:00
32719,213,16831,597.76,2024-02-22 16:15:00
32720,22083,3224,139.3,2024-03-21 19:46:00
32721,21483,11847,310.13,2024-01-25 04:19:00
32722,16586,9841,864.41,2024-01-19 04:29:00
32723,15080,23966,176.35,2024-01-02 05:41:00
32724,17390,9356,0.87,2024-01-30 12:14:00
32725,15729,6649,231.57,2024-01-02 22:51:00
32726,21139,7001,228.16,2024-01-12 13:21:00
32727,2027,20711,77.17,2024-02-06 13:54:00
32728,3836,16772,428.22,2024-03-26 11:46:00
32729,18695,690,46.41,2024-01-12 05:46:00
32730,22170,17720,222.15,2024-01-13 20:39:00
32731,6994,15688,3571.49,2024-03-14 13:46:00
32732,18450,18360,389.46,2024-03-15 08:28:00
32733,3632,8298,99.79,2024-03-12 01:56:00
32734,19022,19732,12.89,2024-01-13 21:48:00
32735,4772,10702,400.44,2024-01-15 07:17:00
32736,20315,22419,58.24,2024-02-10 22:58:00
32737,15553,20080,78.35,2024-02-14 19:54:00
32738,18038,2427,344.25,2024-02-14 01:27:00
32739,6071,24101,1119.13,2024-03-20 03:00:00
32740,74,3508,360.58,2024-03-12 23:55:00
32741,19640,14083,321.21,2024-02-07 14:14:00
32742,4592,133,149.44,2024-02-14 00:38:00
32743,12273,24332,604.85,2024-02-04 02:04:00
32744,23520,18715,179.93,2024-03-05 03:21:00
32745,6369,1029,204.22,2024-02-10 13:54:00
32746,16506,13646,113.09,2024-03-20 00:19:00
32747,14762,7516,290.47,2024-01-05 12:25:00
32748,2833,24342,144.11,2024-02-24 20:44:00
32749,15253,22414,17.57,2024-01-31 01:08:00
32750,18024,7705,10.42,2024-03-26 18:54:00
32751,1921,3284,14.96,2024-01-08 10:01:00
32752,6866,2453,47.63,2024-02-08 23:04:00
32753,23712,4807,130.58,2024-02-05 21:27:00
32754,7581,8338,262.22,2024-02-01 19:35:00
32755,8079,11340,85.12,2024-01-09 20:51:00
32756,19658,18755,37.06,2024-02-08 15:41:00
32757,5351,6968,1023.31,2024-03-01 19:08:00
32758,16262,21801,829.77,2024-01-27 20:00:00
32759,23806,23927,843.89,2024-03-21 03:15:00
32760,5263,213,674.23,2024-02-01 17:50:00
32761,18952,9254,106.29,2024-01-02 09:01:00
32762,10395,15271,5.74,2024-02-26 16:56:00
32763,2786,23130,76.64,2024-03-10 20:17:00
32764,5854,14289,197.38,2024-01-06 04:02:00
32765,1198,15244,59.05,2024-03-05 03:29:00
32766,6474,6775,323.99,2024-03-19 04:02:00
32767,17826,6760,21.11,2024-03-11 21:47:00
32768,4409,2941,18222.92,2024-02-19 02:24:00
32769,4059,8331,120.68,2024-01-04 18:13:00
32770,6296,21365,434.69,2024-02-26 19:13:00
32771,7570,19870,112.64,2024-01-21 10:14:00
32772,11866,20778,57.87,2024-02-05 13:33:00
32773,22664,10535,152.1,2024-02-27 20:23:00
32774,634,5679,600.08,2024-01-05 20:25:00
32775,13876,2472,37.74,2024-02-12 01:10:00
32776,4814,3848,21.93,2024-03-02 09:58:00
32777,9454,18571,86.52,2024-02-28 02:12:00
32778,2584,20489,151.76,2024-02-13 08:41:00
32779,18528,23491,3175.64,2024-02-10 09:39:00
32780,14517,24809,886.9,2024-02-26 18:11:00
32781,3504,16455,291.59,2024-01-09 05:05:00
32782,2233,20737,408.6,2024-03-01 10:55:00
32783,4485,15043,135.46,2024-03-05 02:38:00
32784,16025,190,75.93,2024-03-19 04:06:00
32785,22281,15419,1357.03,2024-01-23 11:46:00
32786,2528,10972,99.02,2024-03-04 18:48:00
32787,8112,15244,141.36,2024-03-19 14:29:00
32788,11463,17843,3.89,2024-02-08 10:35:00
32789,11974,19013,148.08,2024-03-29 02:50:00
32790,15357,6474,1194.37,2024-02-06 14:26:00
32791,14422,4961,319.8,2024-03-08 22:44:00
32792,15605,12123,154.14,2024-01-05 21:10:00
32793,13030,28,46.95,2024-03-16 22:18:00
32794,1904,2833,478.73,2024-01-10 23:04:00
32795,16830,21483,205.39,2024-02-17 19:27:00
32796,17340,5636,812.28,2024-03-13 14:29:00
32797,3776,6063,484.33,2024-03-11 09:59:00
32798,14890,3478,1010.97,2024-01-25 04:05:00
32799,4710,708,1735.74,2024-01-02 06:05:00
32800,321,7061,145.69,2024-01-01 08:09:00
32801,14675,14348,114.12,2024-02-29 01:59:00
32802,17723,1017,1279.2,2024-01-15 10:42:00
32803,21689,4154,67.72,2024-03-15 05:05:00
32804,5019,24250,397.97,2024-02-19 17:31:00
32805,13989,15025,408.44,2024-01-06 17:49:00
32806,20391,14109,122.79,2024-02-21 03:55:00
32807,12653,21810,498.69,2024-03-28 03:57:00
32808,6066,23850,110.28,2024-01-15 10:36:00
32809,6534,3003,196.98,2024-02-19 11:55:00
32810,2361,1586,174.74,2024-02-04 07:19:00
32811,18508,24735,226.0,2024-01-02 18:48:00
32812,16340,2376,17.97,2024-01-09 07:12:00
32813,5504,6956,420.54,2024-01-08 16:37:00
32814,997,13136,79.09,2024-01-20 13:20:00
32815,5268,1419,34.02,2024-02-14 15:43:00
32816,22333,1693,1161.2,2024-01-02 11:47:00
32817,15603,19640,152.52,2024-01-27 23:00:00
32818,22984,15209,614.27,2024-02-17 05:17:00
32819,8019,6402,37.22,2024-02-13 07:37:00
32820,17843,19519,76.2,2024-03-24 08:30:00
32821,6462,7268,3908.69,2024-01-26 23:37:00
32822,13729,1372,170.92,2024-01-21 18:41:00
32823,7635,22655,32.08,2024-01-09 13:46:00
32824,1668,22356,64.69,2024-01-17 22:56:00
32825,1573,14227,172.47,2024-01-23 16:07:00
32826,24397,3822,284.08,2024-03-12 14:02:00
32827,6729,24788,603.46,2024-01-06 11:10:00
32828,1472,17390,106.79,2024-01-27 11:55:00
32829,19487,6708,112.06,2024-02-23 11:13:00
32830,8512,23784,25.52,2024-03-01 21:58:00
32831,19928,15438,40.98,2024-02-17 13:27:00
32832,1495,8613,70.19,2024-01-08 22:06:00
32833,7135,800,358.96,2024-01-02 23:06:00
32834,19269,6331,98.79,2024-02-01 17:15:00
32835,9563,22758,367.17,2024-03-27 22:29:00
32836,23071,23162,82.47,2024-03-24 04:30:00
32837,22481,24221,629.44,2024-02-19 04:19:00
32838,15097,2490,118.63,2024-03-08 17:56:00
32839,1960,6650,15.61,2024-03-18 05:24:00
32840,18562,487,23.73,2024-01-31 07:14:00
32841,2666,18490,243.09,2024-01-23 16:02:00
32842,21589,15382,138.41,2024-02-19 23:22:00
32843,17742,23848,518.4,2024-01-22 05:42:00
32844,6683,3415,285.23,2024-01-07 05:42:00
32845,19836,23550,202.46,2024-01-15 12:28:00
32846,7747,11239,28.1,2024-03-30 13:01:00
32847,4898,5299,85.73,2024-03-25 07:27:00
32848,10820,18900,14.98,2024-01-18 00:47:00
32849,7429,4161,68.98,2024-01-08 05:52:00
32850,23806,18343,188.49,2024-01-04 08:31:00
32851,14102,10079,39.02,2024-03-14 06:51:00
32852,19577,954,195.51,2024-01-15 17:36:00
32853,5597,23256,217.92,2024-02-03 19:14:00
32854,4243,18219,111.4,2024-03-18 07:43:00
32855,4506,9088,64.47,2024-03-02 07:02:00
32856,24383,21069,395.95,2024-02-22 04:52:00
32857,7061,6835,38.8,2024-01-12 21:31:00
32858,3740,14924,599.44,2024-03-24 06:59:00
32859,17843,21858,406.57,2024-02-25 18:34:00
32860,12283,6492,20.43,2024-03-23 18:49:00
32861,13624,878,398.62,2024-02-25 18:39:00
32862,2255,1587,158.87,2024-01-31 14:15:00
32863,24857,11272,300.97,2024-03-06 05:14:00
32864,3949,7866,225.76,2024-01-31 01:52:00
32865,8,18770,209.62,2024-03-17 03:05:00
32866,21954,15028,121.43,2024-01-11 18:09:00
32867,17675,19397,229.32,2024-01-21 16:03:00
32868,5962,9632,821.14,2024-02-08 08:38:00
32869,5989,16470,955.55,2024-02-10 16:37:00
32870,8394,7035,773.35,2024-01-10 19:25:00
32871,6913,8370,67.94,2024-02-29 13:46:00
32872,23866,19836,249.12,2024-01-09 23:42:00
32873,6341,14468,84.15,2024-03-22 08:43:00
32874,19221,21974,63.21,2024-03-11 09:09:00
32875,19561,18038,54.59,2024-03-11 21:09:00
32876,21549,2208,12.96,2024-03-11 03:49:00
32877,7959,11726,93.96,2024-01-14 11:09:00
32878,2503,5831,2873.22,2024-02-06 02:05:00
32879,19363,15269,459.97,2024-02-14 11:09:00
32880,965,23895,74.44,2024-02-05 20:58:00
32881,21161,17987,66.34,2024-03-24 13:56:00
32882,15432,18966,328.49,2024-03-07 10:52:00
32883,22715,23741,110.99,2024-02-07 06:05:00
32884,18882,22546,1867.26,2024-02-29 20:57:00
32885,9861,10105,180.21,2024-02-29 05:09:00
32886,23334,3563,779.93,2024-01-11 14:59:00
32887,7432,14885,149.7,2024-01-13 11:59:00
32888,18263,22252,16.34,2024-03-23 08:29:00
32889,18484,14017,187.73,2024-01-31 02:38:00
32890,9596,10003,227.75,2024-03-06 10:43:00
32891,6198,20610,63.69,2024-03-24 00:45:00
32892,22629,6041,634.59,2024-01-31 15:09:00
32893,12179,822,406.87,2024-01-21 06:16:00
32894,5907,14126,1573.12,2024-01-02 06:14:00
32895,3501,18158,170.85,2024-01-01 18:28:00
32896,19269,6829,10.18,2024-01-20 13:43:00
32897,23904,12079,46.07,2024-01-18 17:19:00
32898,15940,14548,571.6,2024-01-04 13:14:00
32899,15111,20660,185.47,2024-01-28 06:36:00
32900,18660,8687,687.68,2024-03-10 17:39:00
32901,8816,963,117.18,2024-01-28 10:05:00
32902,22974,12130,292.8,2024-01-06 17:36:00
32903,24730,11724,50.65,2024-01-27 13:14:00
32904,6369,24110,58.7,2024-02-04 18:19:00
32905,18351,2599,4.47,2024-03-05 15:55:00
32906,13724,5749,23.2,2024-02-26 15:18:00
32907,3721,10505,2441.9,2024-02-14 23:03:00
32908,9320,15752,587.38,2024-02-10 17:18:00
32909,2833,10371,100.1,2024-02-07 11:53:00
32910,7432,10893,124.08,2024-01-01 06:25:00
32911,20492,21909,18.53,2024-03-04 18:11:00
32912,4726,15034,963.23,2024-03-26 00:41:00
32913,15134,13798,205.87,2024-01-24 21:40:00
32914,7945,24385,1288.18,2024-03-17 21:11:00
32915,19226,2550,60.89,2024-01-14 04:58:00
32916,6962,13403,3.04,2024-03-20 08:45:00
32917,19957,9701,86.77,2024-03-22 18:57:00
32918,24824,19033,912.89,2024-03-17 19:19:00
32919,14345,14883,385.23,2024-02-13 19:42:00
32920,15400,21928,240.47,2024-01-17 18:36:00
32921,10895,9770,148.56,2024-01-27 06:58:00
32922,10396,24639,10.12,2024-01-10 15:57:00
32923,10116,2697,229.6,2024-03-13 18:04:00
32924,21680,13913,7.3,2024-01-24 09:27:00
32925,24558,24531,235.85,2024-03-02 08:04:00
32926,6287,24190,252.62,2024-02-29 02:13:00
32927,17258,15135,44.71,2024-02-04 14:56:00
32928,23375,20344,71.18,2024-02-18 23:43:00
32929,6186,3769,624.83,2024-03-04 21:45:00
32930,18076,4040,658.7,2024-03-22 23:03:00
32931,14013,6717,74.04,2024-01-29 01:34:00
32932,5565,8503,165.8,2024-03-12 22:31:00
32933,19871,22839,201.26,2024-02-24 03:24:00
32934,16208,11901,124.08,2024-02-05 09:36:00
32935,23846,89,1044.72,2024-02-10 10:19:00
32936,2030,14896,8.67,2024-01-14 07:48:00
32937,6426,2649,634.43,2024-01-09 21:40:00
32938,1859,9722,20.96,2024-03-20 08:56:00
32939,18571,2842,1474.78,2024-02-06 03:04:00
32940,281,12611,12.61,2024-02-18 06:52:00
32941,12725,1107,161.19,2024-03-18 09:57:00
32942,23073,3488,51.94,2024-02-25 11:07:00
32943,14641,11854,413.79,2024-03-08 04:01:00
32944,17118,4199,504.07,2024-02-22 11:02:00
32945,13748,17258,48.52,2024-03-29 11:43:00
32946,19966,16278,73.18,2024-02-18 13:30:00
32947,17311,6261,3524.53,2024-02-11 05:07:00
32948,24020,3493,2052.95,2024-02-27 01:04:00
32949,4094,66,126.01,2024-03-03 07:03:00
32950,23557,1179,70.83,2024-03-06 10:17:00
32951,6551,12163,131.87,2024-03-05 22:25:00
32952,22720,2564,30.67,2024-03-07 01:59:00
32953,10175,8500,191.72,2024-01-06 19:14:00
32954,23501,8467,291.17,2024-02-20 13:40:00
32955,19805,23573,154.31,2024-01-14 07:15:00
32956,8344,3258,237.07,2024-01-18 15:35:00
32957,7462,11676,1017.39,2024-02-29 08:50:00
32958,20615,24172,32.64,2024-02-26 12:27:00
32959,8856,10192,154.73,2024-03-30 11:43:00
32960,18508,15250,35.36,2024-03-18 14:42:00
32961,11288,714,23.4,2024-02-16 21:46:00
32962,23866,20270,109.98,2024-02-21 07:37:00
32963,23328,13398,330.59,2024-03-11 06:45:00
32964,21237,17746,225.14,2024-02-10 00:47:00
32965,19135,22232,364.14,2024-03-13 13:58:00
32966,22514,13738,117.59,2024-03-30 04:50:00
32967,2174,23379,23.94,2024-01-16 12:06:00
32968,17118,22403,42.92,2024-01-27 03:45:00
32969,23294,9704,109.85,2024-01-20 23:08:00
32970,12183,3673,163.43,2024-01-12 17:36:00
32971,5646,1156,2602.03,2024-02-21 06:01:00
32972,21635,3278,23.93,2024-02-11 16:40:00
32973,19924,7679,9.61,2024-01-14 11:57:00
32974,6721,20456,60.27,2024-01-26 19:05:00
32975,18104,20077,36.85,2024-01-01 01:33:00
32976,3801,7430,1367.34,2024-03-07 06:03:00
32977,11086,9087,141.86,2024-03-25 10:14:00
32978,15721,21680,6.52,2024-03-16 05:38:00
32979,18275,15400,33.04,2024-01-05 04:07:00
32980,10685,23846,14.36,2024-01-06 07:51:00
32981,10484,5030,33.81,2024-02-09 04:11:00
32982,2518,20077,143.43,2024-01-29 19:55:00
32983,15358,18835,394.7,2024-01-24 18:10:00
32984,6389,7036,252.24,2024-01-30 08:10:00
32985,16735,1080,960.83,2024-01-17 04:24:00
32986,15737,23219,2021.36,2024-03-15 06:41:00
32987,22878,18762,53.58,2024-03-26 02:58:00
32988,7283,10743,97.84,2024-01-08 11:13:00
32989,20554,156,110.12,2024-02-21 13:34:00
32990,22301,21628,41.68,2024-01-25 03:59:00
32991,6107,23325,1665.09,2024-03-28 08:19:00
32992,17897,21663,2602.82,2024-02-10 21:15:00
32993,17611,2650,1382.75,2024-01-18 18:13:00
32994,12556,7915,89.71,2024-02-19 05:33:00
32995,4200,1943,68.95,2024-02-18 08:15:00
32996,9471,3119,58.08,2024-03-18 00:34:00
32997,23363,14680,57.92,2024-01-10 08:24:00
32998,66,15094,4197.2,2024-01-17 02:40:00
32999,6866,1754,686.19,2024-02-29 07:52:00
33000,20040,12944,183.41,2024-01-11 00:52:00
33001,13942,6466,823.01,2024-01-11 20:53:00
33002,20890,15941,1079.28,2024-01-22 13:30:00
33003,13921,10253,586.15,2024-01-01 01:14:00
33004,927,11565,383.5,2024-03-14 13:12:00
33005,21667,9247,78.55,2024-01-08 00:12:00
33006,4362,3921,213.33,2024-02-03 21:40:00
33007,3424,23895,217.57,2024-01-31 05:20:00
33008,20890,14741,14.41,2024-02-29 05:47:00
33009,15178,13711,285.24,2024-03-09 23:48:00
33010,9873,6107,163.5,2024-02-10 02:31:00
33011,24271,22969,204.18,2024-02-09 11:53:00
33012,5870,19982,1516.83,2024-02-26 06:39:00
33013,13131,13246,262.02,2024-03-30 16:05:00
33014,22927,15613,284.94,2024-01-16 18:49:00
33015,16066,22688,123.48,2024-02-16 22:16:00
33016,4748,9789,534.63,2024-01-02 10:20:00
33017,12628,7061,8.46,2024-01-28 06:45:00
33018,19421,18371,593.48,2024-01-19 05:47:00
33019,16468,16985,17.53,2024-02-14 02:23:00
33020,24554,10705,286.9,2024-02-06 02:49:00
33021,14747,1825,520.78,2024-02-16 07:22:00
33022,7677,9135,1309.88,2024-02-26 03:22:00
33023,18948,14413,511.67,2024-01-20 03:40:00
33024,8331,23209,546.68,2024-01-27 21:54:00
33025,3704,24491,124.42,2024-01-19 08:27:00
33026,24506,9471,1014.88,2024-02-15 12:37:00
33027,13150,11937,799.17,2024-01-17 12:15:00
33028,9605,13339,182.18,2024-01-29 05:51:00
33029,2408,1923,417.8,2024-02-04 00:13:00
33030,18248,6041,283.78,2024-03-01 12:08:00
33031,23144,580,259.61,2024-02-23 23:03:00
33032,12557,13000,301.0,2024-01-02 01:59:00
33033,7665,18076,80.61,2024-01-12 15:30:00
33034,17479,10967,29.96,2024-03-15 08:31:00
33035,19269,6663,640.9,2024-03-14 13:20:00
33036,17186,23610,13.75,2024-03-22 08:30:00
33037,21655,7855,188.13,2024-02-16 09:33:00
33038,10187,24468,384.33,2024-03-19 02:51:00
33039,12376,74,104.68,2024-01-10 15:43:00
