merchant_id,merchant_name,category,risk_tier,region
5414,merchant_5414,restaurant,low,US-Central
5415,merchant_5415,online,low,US-East
5416,merchant_5416,utilities,medium,US-East
5417,merchant_5417,online,low,APAC
5418,merchant_5418,retail,medium,US-West
5419,merchant_5419,travel,low,EU-West
5420,merchant_5420,online,low,US-East
5421,merchant_5421,utilities,low,US-West
5422,merchant_5422,restaurant,high,APAC
5423,merchant_5423,utilities,low,EU-East
5424,merchant_5424,utilities,medium,US-West
5425,merchant_5425,gaming,high,EU-East
5426,merchant_5426,utilities,low,EU-West
5427,merchant_5427,travel,low,US-East
5428,merchant_5428,crypto,high,US-East
5429,merchant_5429,restaurant,medium,US-West
5430,merchant_5430,restaurant,low,APAC
5431,merchant_5431,restaurant,low,US-Central
5432,merchant_5432,grocery,medium,APAC
5433,merchant_5433,retail,medium,EU-East
5434,merchant_5434,travel,low,EU-West
5435,merchant_5435,online,low,US-West
5436,merchant_5436,retail,high,EU-East
5437,merchant_5437,online,medium,US-Central
5438,merchant_5438,utilities,low,EU-West
5439,merchant_5439,retail,high,US-Central
5440,merchant_5440,gaming,medium,US-Central
5441,merchant_5441,travel,low,US-Central
5442,merchant_5442,travel,low,US-West
5443,merchant_5443,gaming,high,EU-West
5444,merchant_5444,gaming,high,EU-West
5445,merchant_5445,crypto,medium,US-West
5446,merchant_5446,travel,medium,EU-East
5447,merchant_5447,retail,low,EU-East
5448,merchant_5448,utilities,medium,APAC
5449,merchant_5449,utilities,medium,US-West
5450,merchant_5450,online,low,US-West
5451,merchant_5451,crypto,high,US-Central
5452,merchant_5452,restaurant,low,EU-West
5453,merchant_5453,crypto,medium,APAC
5454,merchant_5454,retail,low,EU-West
5455,merchant_5455,retail,low,APAC
5456,merchant_5456,utilities,low,US-Central
5457,merchant_5457,crypto,high,EU-East
5458,merchant_5458,travel,low,APAC
5459,merchant_5459,retail,medium,EU-East
5460,merchant_5460,grocery,low,APAC
5461,merchant_5461,gaming,low,US-Central
5462,merchant_5462,gaming,medium,EU-East
5463,merchant_5463,travel,low,APAC
5464,merchant_5464,retail,high,EU-West
5465,merchant_5465,gaming,high,APAC
5466,merchant_5466,retail,low,US-East
5467,merchant_5467,retail,medium,US-East
5468,merchant_5468,travel,medium,US-West
5469,merchant_5469,crypto,medium,US-Central
5470,merchant_5470,retail,high,APAC
5471,merchant_5471,retail,medium,US-East
5472,merchant_5472,crypto,high,EU-West
5473,merchant_5473,travel,medium,APAC
5474,merchant_5474,restaurant,low,EU-East
5475,merchant_5475,retail,medium,APAC
5476,merchant_5476,restaurant,low,US-West
5477,merchant_5477,crypto,high,US-West
5478,merchant_5478,utilities,high,EU-West
5479,merchant_5479,grocery,high,EU-West
5480,merchant_5480,retail,medium,EU-West
5481,merchant_5481,utilities,low,US-Central
5482,merchant_5482,restaurant,high,EU-West
5483,merchant_5483,crypto,high,EU-West
5484,merchant_5484,online,low,EU-East
5485,merchant_5485,utilities,low,US-Central
5486,merchant_5486,crypto,medium,US-Central
5487,merchant_5487,online,low,APAC
5488,merchant_5488,travel,high,US-East
5489,merchant_5489,travel,low,US-West
5490,merchant_5490,retail,low,APAC
5491,merchant_5491,utilities,medium,APAC
5492,merchant_5492,travel,medium,EU-West
5493,merchant_5493,utilities,low,EU-West
5494,merchant_5494,crypto,high,EU-West
5495,merchant_5495,grocery,low,US-West
5496,merchant_5496,utilities,low,US-Central
5497,merchant_5497,online,low,EU-West
5498,merchant_5498,online,medium,US-Central
5499,merchant_5499,retail,medium,EU-East
5500,merchant_5500,gaming,medium,EU-West
5501,merchant_5501,retail,medium,US-West
5502,merchant_5502,crypto,medium,EU-West
5503,merchant_5503,online,medium,US-Central
5504,merchant_5504,grocery,low,US-West
5505,merchant_5505,online,low,US-East
5506,merchant_5506,online,high,EU-West
5507,merchant_5507,gaming,high,US-West
5508,merchant_5508,restaurant,low,US-West
5509,merchant_5509,utilities,low,EU-East
5510,merchant_5510,online,medium,EU-West
5511,merchant_5511,travel,low,EU-West
5512,merchant_5512,gaming,medium,APAC
5513,merchant_5513,restaurant,low,EU-East
5514,merchant_5514,travel,low,US-Central
5515,merchant_5515,utilities,low,EU-East
5516,merchant_5516,travel,high,EU-West
5517,merchant_5517,gaming,medium,US-East
5518,merchant_5518,travel,medium,EU-East
5519,merchant_5519,utilities,medium,US-Central
5520,merchant_5520,restaurant,medium,US-Central
5521,merchant_5521,gaming,high,EU-West
5522,merchant_5522,retail,high,US-East
5523,merchant_5523,gaming,high,EU-West
5524,merchant_5524,crypto,high,US-Central
5525,merchant_5525,online,low,EU-East
5526,merchant_5526,gaming,low,US-West
5527,merchant_5527,travel,low,EU-East
5528,merchant_5528,gaming,medium,US-Central
5529,merchant_5529,retail,low,US-West
5530,merchant_5530,grocery,high,US-West
5531,merchant_5531,retail,low,EU-West
5532,merchant_5532,retail,low,EU-East
5533,merchant_5533,travel,high,US-West
5534,merchant_5534,crypto,medium,EU-West
5535,merchant_5535,travel,medium,EU-West
5536,merchant_5536,retail,low,US-East
5537,merchant_5537,retail,low,EU-West
5538,merchant_5538,gaming,high,US-East
5539,merchant_5539,gaming,medium,US-Central
5540,merchant_5540,grocery,low,EU-East
5541,merchant_5541,grocery,low,US-East
5542,merchant_5542,crypto,high,US-East
5543,merchant_5543,grocery,high,US-Central
5544,merchant_5544,travel,low,EU-East
5545,merchant_5545,online,medium,US-East
5546,merchant_5546,restaurant,low,EU-East
5547,merchant_5547,utilities,low,EU-West
5548,merchant_5548,restaurant,low,EU-East
5549,merchant_5549,utilities,low,EU-West
5550,merchant_5550,utilities,medium,US-Central
5551,merchant_5551,online,medium,US-West
5552,merchant_5552,grocery,medium,US-West
5553,merchant_5553,restaurant,medium,EU-West
5554,merchant_5554,online,low,EU-West
5555,merchant_5555,online,low,US-East
5556,merchant_5556,online,low,US-Central
5557,merchant_5557,restaurant,low,US-East
5558,merchant_5558,online,low,US-Central
5559,merchant_5559,utilities,low,EU-East
5560,merchant_5560,crypto,high,US-West
5561,merchant_5561,restaurant,low,US-West
5562,merchant_5562,travel,low,US-East
5563,merchant_5563,crypto,high,US-East
5564,merchant_5564,grocery,low,EU-East
5565,merchant_5565,crypto,high,US-East
5566,merchant_5566,grocery,low,US-Central
5567,merchant_5567,crypto,medium,US-East
5568,merchant_5568,gaming,high,EU-East
5569,merchant_5569,utilities,medium,EU-West
5570,merchant_5570,utilities,low,US-West
5571,merchant_5571,restaurant,low,US-East
5572,merchant_5572,restaurant,low,US-East
5573,merchant_5573,restaurant,medium,US-Central
5574,merchant_5574,restaurant,low,US-East
5575,merchant_5575,retail,low,EU-East
5576,merchant_5576,utilities,low,APAC
5577,merchant_5577,online,low,US-Central
5578,merchant_5578,crypto,high,APAC
5579,merchant_5579,retail,low,US-Central
5580,merchant_5580,travel,low,US-Central
5581,merchant_5581,gaming,medium,APAC
5582,merchant_5582,utilities,low,US-West
5583,merchant_5583,utilities,medium,US-West
5584,merchant_5584,restaurant,medium,US-East
5585,merchant_5585,gaming,high,US-West
5586,merchant_5586,grocery,high,US-Central
5587,merchant_5587,crypto,medium,EU-West
5588,merchant_5588,online,low,US-West
5589,merchant_5589,retail,low,EU-East
5590,merchant_5590,retail,low,EU-East
5591,merchant_5591,grocery,medium,EU-East
5592,merchant_5592,utilities,medium,US-West
5593,merchant_5593,grocery,low,US-West
5594,merchant_5594,online,medium,EU-West
5595,merchant_5595,retail,medium,US-East
5596,merchant_5596,utilities,medium,US-East
5597,merchant_5597,retail,low,US-Central
5598,merchant_5598,gaming,high,EU-East
5599,merchant_5599,retail,low,EU-West
5600,merchant_5600,crypto,high,US-East
5601,merchant_5601,grocery,low,US-Central
5602,merchant_5602,grocery,low,EU-West
5603,merchant_5603,travel,low,US-Central
5604,merchant_5604,retail,medium,US-Central
5605,merchant_5605,online,low,EU-East
5606,merchant_5606,travel,medium,US-West
5607,merchant_5607,travel,low,EU-East
5608,merchant_5608,utilities,low,EU-West
5609,merchant_5609,restaurant,medium,APAC
5610,merchant_5610,utilities,low,US-Central
5611,merchant_5611,grocery,high,EU-West
5612,merchant_5612,utilities,medium,US-East
5613,merchant_5613,restaurant,low,US-West
5614,merchant_5614,restaurant,low,US-East
5615,merchant_5615,travel,medium,US-Central
5616,merchant_5616,crypto,high,US-East
5617,merchant_5617,retail,low,US-Central
5618,merchant_5618,retail,medium,US-Central
5619,merchant_5619,online,low,US-East
5620,merchant_5620,retail,high,APAC
5621,merchant_5621,restaurant,low,APAC
5622,merchant_5622,gaming,high,EU-East
5623,merchant_5623,utilities,medium,EU-West
5624,merchant_5624,restaurant,medium,EU-East
5625,merchant_5625,utilities,high,US-West
5626,merchant_5626,retail,low,US-West
5627,merchant_5627,travel,low,APAC
5628,merchant_5628,retail,medium,EU-West
5629,merchant_5629,utilities,low,EU-West
5630,merchant_5630,crypto,low,US-East
5631,merchant_5631,restaurant,low,US-Central
5632,merchant_5632,utilities,high,APAC
5633,merchant_5633,utilities,high,EU-West
5634,merchant_5634,grocery,low,APAC
5635,merchant_5635,travel,medium,EU-East
5636,merchant_5636,gaming,high,US-East
5637,merchant_5637,grocery,high,US-West
5638,merchant_5638,travel,low,US-Central
5639,merchant_5639,online,low,US-East
5640,merchant_5640,utilities,high,US-West
5641,merchant_5641,crypto,medium,US-West
5642,merchant_5642,retail,low,EU-West
5643,merchant_5643,crypto,high,US-East
5644,merchant_5644,crypto,high,US-East
5645,merchant_5645,grocery,low,US-Central
5646,merchant_5646,travel,low,US-Central
5647,merchant_5647,restaurant,high,US-Central
5648,merchant_5648,gaming,low,US-East
5649,merchant_5649,restaurant,low,US-Central
5650,merchant_5650,grocery,high,US-West
5651,merchant_5651,travel,low,US-East
5652,merchant_5652,retail,high,US-Central
5653,merchant_5653,online,low,APAC
5654,merchant_5654,retail,medium,EU-West
5655,merchant_5655,retail,medium,US-Central
5656,merchant_5656,restaurant,low,EU-East
5657,merchant_5657,retail,low,APAC
5658,merchant_5658,grocery,low,APAC
5659,merchant_5659,utilities,low,US-East
5660,merchant_5660,retail,low,EU-East
5661,merchant_5661,retail,medium,EU-East
5662,merchant_5662,gaming,medium,APAC
5663,merchant_5663,grocery,low,US-West
5664,merchant_5664,grocery,low,US-West
5665,merchant_5665,utilities,medium,US-Central
5666,merchant_5666,travel,medium,US-East
5667,merchant_5667,grocery,high,US-West
5668,merchant_5668,crypto,high,US-West
5669,merchant_5669,online,low,US-West
5670,merchant_5670,travel,medium,US-West
5671,merchant_5671,crypto,medium,EU-East
5672,merchant_5672,grocery,medium,US-West
5673,merchant_5673,grocery,medium,US-East
5674,merchant_5674,grocery,low,EU-East
5675,merchant_5675,retail,low,EU-West
5676,merchant_5676,utilities,low,APAC
5677,merchant_5677,grocery,low,US-Central
5678,merchant_5678,online,low,US-West
5679,merchant_5679,restaurant,low,EU-East
5680,merchant_5680,crypto,medium,EU-West
5681,merchant_5681,travel,low,EU-West
5682,merchant_5682,travel,low,US-Central
5683,merchant_5683,crypto,high,US-East
5684,merchant_5684,online,medium,US-West
5685,merchant_5685,utilities,low,US-East
5686,merchant_5686,gaming,medium,US-Central
5687,merchant_5687,retail,low,EU-West
5688,merchant_5688,online,high,US-Central
5689,merchant_5689,utilities,low,US-Central
5690,merchant_5690,crypto,medium,US-East
5691,merchant_5691,gaming,medium,EU-East
5692,merchant_5692,gaming,high,EU-East
5693,merchant_5693,restaurant,medium,US-East
5694,merchant_5694,restaurant,low,EU-West
5695,merchant_5695,travel,low,US-West
5696,merchant_5696,restaurant,low,APAC
5697,merchant_5697,gaming,medium,EU-East
5698,merchant_5698,restaurant,low,US-West
5699,merchant_5699,online,medium,US-East
5700,merchant_5700,travel,low,US-Central
5701,merchant_5701,gaming,medium,US-West
5702,merchant_5702,travel,medium,US-East
5703,merchant_5703,grocery,low,US-East
5704,merchant_5704,online,low,US-West
5705,merchant_5705,travel,medium,EU-East
5706,merchant_5706,restaurant,medium,US-West
5707,merchant_5707,restaurant,medium,APAC
5708,merchant_5708,utilities,low,APAC
5709,merchant_5709,travel,low,US-West
5710,merchant_5710,online,low,US-West
5711,merchant_5711,online,low,EU-East
5712,merchant_5712,travel,low,US-West
5713,merchant_5713,crypto,medium,EU-East
5714,merchant_5714,retail,medium,US-East
5715,merchant_5715,restaurant,low,US-East
5716,merchant_5716,crypto,high,EU-West
5717,merchant_5717,crypto,high,APAC
5718,merchant_5718,gaming,high,EU-West
5719,merchant_5719,online,low,EU-West
5720,merchant_5720,gaming,high,US-West
5721,merchant_5721,restaurant,medium,EU-East
5722,merchant_5722,gaming,high,EU-East
5723,merchant_5723,crypto,high,US-Central
5724,merchant_5724,travel,medium,US-East
5725,merchant_5725,restaurant,medium,APAC
5726,merchant_5726,retail,low,APAC
5727,merchant_5727,retail,medium,EU-East
5728,merchant_5728,retail,low,US-East
5729,merchant_5729,retail,medium,APAC
5730,merchant_5730,retail,low,US-East
5731,merchant_5731,travel,low,EU-East
5732,merchant_5732,online,low,EU-West
5733,merchant_5733,travel,medium,US-Central
5734,merchant_5734,gaming,high,US-East
5735,merchant_5735,crypto,high,US-Central
5736,merchant_5736,restaurant,low,US-West
5737,merchant_5737,travel,high,US-Central
5738,merchant_5738,gaming,medium,APAC
5739,merchant_5739,restaurant,high,US-Central
5740,merchant_5740,retail,low,EU-East
5741,merchant_5741,crypto,medium,EU-East
5742,merchant_5742,restaurant,low,US-West
5743,merchant_5743,utilities,low,EU-East
5744,merchant_5744,restaurant,low,APAC
5745,merchant_5745,crypto,high,US-West
5746,merchant_5746,online,low,US-East
5747,merchant_5747,grocery,low,APAC
5748,merchant_5748,retail,low,APAC
5749,merchant_5749,retail,medium,EU-East
5750,merchant_5750,grocery,low,EU-West
5751,merchant_5751,crypto,low,US-East
5752,merchant_5752,online,medium,US-Central
5753,merchant_5753,retail,high,US-Central
5754,merchant_5754,grocery,low,APAC
5755,merchant_5755,travel,medium,APAC
5756,merchant_5756,utilities,low,APAC
5757,merchant_5757,travel,low,EU-West
5758,merchant_5758,travel,medium,US-West
5759,merchant_5759,online,low,US-East
5760,merchant_5760,gaming,medium,US-Central
5761,merchant_5761,utilities,low,EU-East
5762,merchant_5762,utilities,low,US-East
5763,merchant_5763,grocery,low,APAC
5764,merchant_5764,restaurant,low,US-West
5765,merchant_5765,online,low,US-Central
5766,merchant_5766,travel,low,EU-East
5767,merchant_5767,utilities,low,US-Central
5768,merchant_5768,grocery,low,US-West
5769,merchant_5769,gaming,high,EU-West
5770,merchant_5770,online,medium,EU-East
5771,merchant_5771,gaming,high,US-East
5772,merchant_5772,online,low,APAC
5773,merchant_5773,travel,low,US-East
5774,merchant_5774,online,low,US-Central
5775,merchant_5775,retail,low,APAC
5776,merchant_5776,travel,low,EU-East
5777,merchant_5777,retail,medium,EU-East
5778,merchant_5778,utilities,low,EU-East
5779,merchant_5779,travel,medium,US-West
5780,merchant_5780,grocery,low,APAC
5781,merchant_5781,restaurant,low,US-East
5782,merchant_5782,grocery,medium,US-Central
5783,merchant_5783,gaming,high,US-West
5784,merchant_5784,retail,low,EU-West
5785,merchant_5785,travel,low,US-Central
5786,merchant_5786,grocery,low,EU-West
5787,merchant_5787,utilities,high,US-West
5788,merchant_5788,travel,low,APAC
5789,merchant_5789,grocery,low,US-Central
5790,merchant_5790,crypto,medium,US-West
5791,merchant_5791,restaurant,high,EU-East
5792,merchant_5792,utilities,low,US-West
5793,merchant_5793,gaming,high,US-Central
5794,merchant_5794,travel,medium,EU-West
5795,merchant_5795,online,medium,EU-East
5796,merchant_5796,restaurant,medium,EU-West
5797,merchant_5797,restaurant,low,APAC
5798,merchant_5798,utilities,low,US-Central
5799,merchant_5799,retail,low,EU-East
5800,merchant_5800,restaurant,low,US-West
5801,merchant_5801,grocery,medium,EU-East
5802,merchant_5802,retail,low,US-East
5803,merchant_5803,online,high,US-West
5804,merchant_5804,utilities,medium,EU-East
5805,merchant_5805,crypto,high,EU-West
5806,merchant_5806,grocery,low,EU-East
5807,merchant_5807,gaming,high,US-West
5808,merchant_5808,crypto,high,US-West
5809,merchant_5809,travel,low,EU-West
5810,merchant_5810,retail,low,US-West
5811,merchant_5811,grocery,low,EU-West
5812,merchant_5812,travel,low,US-Central
5813,merchant_5813,restaurant,medium,US-West
5814,merchant_5814,utilities,medium,US-Central
5815,merchant_5815,crypto,high,US-East
5816,merchant_5816,utilities,high,US-West
5817,merchant_5817,crypto,medium,EU-East
5818,merchant_5818,gaming,high,EU-East
5819,merchant_5819,gaming,high,EU-East
5820,merchant_5820,online,low,US-Central
5821,merchant_5821,online,low,EU-East
5822,merchant_5822,crypto,high,US-Central
5823,merchant_5823,online,medium,US-Central
5824,merchant_5824,online,low,US-East
5825,merchant_5825,crypto,medium,US-East
5826,merchant_5826,retail,low,EU-West
5827,merchant_5827,travel,medium,US-West
5828,merchant_5828,retail,low,US-West
5829,merchant_5829,travel,medium,EU-West
5830,merchant_5830,utilities,low,US-Central
5831,merchant_5831,crypto,high,APAC
5832,merchant_5832,gaming,medium,EU-West
5833,merchant_5833,restaurant,medium,US-West
5834,merchant_5834,retail,high,APAC
5835,merchant_5835,travel,medium,APAC
5836,merchant_5836,retail,medium,US-East
5837,merchant_5837,retail,low,US-West
5838,merchant_5838,restaurant,low,APAC
5839,merchant_5839,utilities,medium,US-East
5840,merchant_5840,utilities,low,APAC
5841,merchant_5841,restaurant,low,US-East
5842,merchant_5842,restaurant,low,APAC
5843,merchant_5843,grocery,low,US-East
5844,merchant_5844,restaurant,medium,US-West
5845,merchant_5845,utilities,low,EU-West
5846,merchant_5846,travel,low,EU-West
5847,merchant_5847,gaming,medium,US-East
5848,merchant_5848,utilities,low,EU-East
5849,merchant_5849,retail,low,US-West
5850,merchant_5850,crypto,high,US-East
5851,merchant_5851,gaming,medium,EU-West
5852,merchant_5852,online,low,US-Central
5853,merchant_5853,travel,low,US-West
5854,merchant_5854,utilities,medium,EU-East
5855,merchant_5855,retail,low,APAC
5856,merchant_5856,grocery,low,US-East
5857,merchant_5857,grocery,medium,US-East
5858,merchant_5858,travel,medium,APAC
5859,merchant_5859,restaurant,high,US-West
5860,merchant_5860,retail,high,US-Central
5861,merchant_5861,retail,low,US-East
5862,merchant_5862,crypto,high,US-East
5863,merchant_5863,gaming,high,EU-West
5864,merchant_5864,travel,low,US-East
5865,merchant_5865,grocery,low,US-West
5866,merchant_5866,restaurant,low,EU-West
5867,merchant_5867,online,high,US-East
5868,merchant_5868,gaming,medium,US-East
5869,merchant_5869,grocery,high,US-East
5870,merchant_5870,retail,low,APAC
5871,merchant_5871,restaurant,low,US-Central
5872,merchant_5872,travel,low,US-West
5873,merchant_5873,travel,low,EU-West
5874,merchant_5874,retail,medium,APAC
5875,merchant_5875,grocery,low,US-West
5876,merchant_5876,utilities,low,APAC
5877,merchant_5877,online,low,EU-West
5878,merchant_5878,gaming,medium,US-West
5879,merchant_5879,online,low,EU-West
5880,merchant_5880,grocery,high,US-West
5881,merchant_5881,travel,low,EU-West
5882,merchant_5882,travel,low,EU-East
5883,merchant_5883,gaming,high,US-East
5884,merchant_5884,utilities,medium,EU-East
5885,merchant_5885,travel,medium,APAC
5886,merchant_5886,online,high,US-Central
5887,merchant_5887,online,high,EU-West
5888,merchant_5888,crypto,high,EU-East
5889,merchant_5889,gaming,high,EU-East
5890,merchant_5890,retail,medium,EU-East
5891,merchant_5891,crypto,high,US-East
5892,merchant_5892,grocery,low,EU-East
5893,merchant_5893,retail,medium,APAC
5894,merchant_5894,travel,medium,US-Central
5895,merchant_5895,travel,medium,US-West
5896,merchant_5896,retail,medium,APAC
5897,merchant_5897,utilities,high,US-West
5898,merchant_5898,utilities,low,EU-East
5899,merchant_5899,utilities,low,EU-East
5900,merchant_5900,gaming,medium,APAC
5901,merchant_5901,retail,low,US-East
5902,merchant_5902,grocery,medium,EU-East
5903,merchant_5903,utilities,low,US-West
5904,merchant_5904,retail,low,APAC
5905,merchant_5905,travel,low,APAC
5906,merchant_5906,crypto,high,EU-West
5907,merchant_5907,travel,low,US-Central
5908,merchant_5908,retail,low,US-Central
5909,merchant_5909,retail,low,US-West
5910,merchant_5910,online,low,US-East
5911,merchant_5911,retail,low,US-West
5912,merchant_5912,travel,low,US-Central
5913,merchant_5913,travel,low,APAC
5914,merchant_5914,utilities,medium,US-East
5915,merchant_5915,gaming,high,US-West
5916,merchant_5916,restaurant,low,APAC
5917,merchant_5917,restaurant,low,US-Central
5918,merchant_5918,retail,low,APAC
5919,merchant_5919,restaurant,high,US-Central
5920,merchant_5920,crypto,medium,US-East
5921,merchant_5921,grocery,medium,US-Central
5922,merchant_5922,retail,low,EU-East
5923,merchant_5923,restaurant,low,APAC
5924,merchant_5924,retail,low,US-Central
5925,merchant_5925,travel,high,APAC
5926,merchant_5926,utilities,medium,APAC
5927,merchant_5927,retail,medium,APAC
5928,merchant_5928,utilities,medium,US-West
5929,merchant_5929,utilities,medium,EU-West
5930,merchant_5930,restaurant,low,EU-East
5931,merchant_5931,gaming,high,APAC
5932,merchant_5932,online,low,US-West
5933,merchant_5933,gaming,medium,EU-West
5934,merchant_5934,retail,medium,US-West
5935,merchant_5935,retail,medium,US-East
5936,merchant_5936,crypto,high,US-Central
5937,merchant_5937,crypto,medium,APAC
5938,merchant_5938,restaurant,low,US-Central
5939,merchant_5939,online,high,US-West
5940,merchant_5940,gaming,medium,APAC
5941,merchant_5941,retail,low,EU-West
5942,merchant_5942,online,low,APAC
5943,merchant_5943,crypto,high,EU-East
5944,merchant_5944,restaurant,low,US-West
5945,merchant_5945,travel,high,APAC
5946,merchant_5946,travel,high,US-Central
5947,merchant_5947,online,low,EU-East
5948,merchant_5948,crypto,high,US-West
5949,merchant_5949,online,low,US-East
5950,merchant_5950,grocery,medium,US-West
5951,merchant_5951,retail,medium,EU-East
5952,merchant_5952,online,low,APAC
5953,merchant_5953,restaurant,medium,EU-West
5954,merchant_5954,crypto,medium,US-West
5955,merchant_5955,travel,low,US-East
5956,merchant_5956,utilities,medium,US-Central
5957,merchant_5957,utilities,low,US-East
5958,merchant_5958,crypto,high,US-East
5959,merchant_5959,grocery,medium,APAC
5960,merchant_5960,online,low,US-Central
5961,merchant_5961,utilities,low,US-Central
5962,merchant_5962,travel,high,EU-East
5963,merchant_5963,retail,low,APAC
5964,merchant_5964,restaurant,low,US-East
5965,merchant_5965,retail,low,EU-West
5966,merchant_5966,online,medium,APAC
5967,merchant_5967,grocery,medium,APAC
5968,merchant_5968,restaurant,high,EU-West
5969,merchant_5969,travel,low,EU-East
5970,merchant_5970,gaming,high,APAC
5971,merchant_5971,travel,medium,EU-East
5972,merchant_5972,retail,medium,US-East
5973,merchant_5973,travel,low,US-West
5974,merchant_5974,retail,low,EU-East
5975,merchant_5975,crypto,high,EU-West
5976,merchant_5976,retail,low,EU-West
5977,merchant_5977,grocery,low,EU-West
5978,merchant_5978,grocery,low,EU-West
5979,merchant_5979,retail,medium,US-Central
5980,merchant_5980,travel,low,US-East
5981,merchant_5981,restaurant,medium,US-West
5982,merchant_5982,travel,low,US-East
5983,merchant_5983,crypto,medium,US-West
5984,merchant_5984,gaming,medium,EU-East
5985,merchant_5985,crypto,high,US-West
5986,merchant_5986,gaming,high,US-West
5987,merchant_5987,utilities,low,US-West
5988,merchant_5988,crypto,high,US-East
5989,merchant_5989,grocery,high,EU-West
5990,merchant_5990,retail,medium,US-West
5991,merchant_5991,retail,low,EU-West
5992,merchant_5992,retail,low,APAC
5993,merchant_5993,travel,low,US-West
5994,merchant_5994,crypto,medium,US-West
5995,merchant_5995,gaming,medium,US-West
5996,merchant_5996,gaming,high,EU-East
5997,merchant_5997,restaurant,low,APAC
5998,merchant_5998,travel,low,US-East
5999,merchant_5999,grocery,medium,EU-East
6000,merchant_6000,utilities,low,US-East
6001,merchant_6001,gaming,low,APAC
6002,merchant_6002,retail,low,US-East
6003,merchant_6003,online,low,US-East
6004,merchant_6004,gaming,high,APAC
6005,merchant_6005,restaurant,low,US-Central
6006,merchant_6006,crypto,high,APAC
6007,merchant_6007,online,medium,US-East
6008,merchant_6008,travel,medium,APAC
6009,merchant_6009,grocery,medium,EU-West
6010,merchant_6010,grocery,low,EU-East
6011,merchant_6011,grocery,low,EU-East
6012,merchant_6012,gaming,high,APAC
6013,merchant_6013,online,high,APAC
6014,merchant_6014,online,medium,EU-West
6015,merchant_6015,restaurant,medium,APAC
6016,merchant_6016,crypto,low,US-Central
6017,merchant_6017,travel,low,APAC
6018,merchant_6018,grocery,medium,EU-West
6019,merchant_6019,utilities,low,EU-East
6020,merchant_6020,utilities,low,EU-West
6021,merchant_6021,retail,medium,US-West
6022,merchant_6022,grocery,low,US-East
6023,merchant_6023,online,low,US-East
6024,merchant_6024,grocery,high,US-Central
6025,merchant_6025,retail,low,EU-West
6026,merchant_6026,crypto,high,APAC
6027,merchant_6027,grocery,low,EU-East
6028,merchant_6028,travel,low,US-Central
6029,merchant_6029,utilities,low,US-Central
6030,merchant_6030,gaming,high,EU-West
6031,merchant_6031,online,medium,US-Central
6032,merchant_6032,retail,low,EU-East
6033,merchant_6033,gaming,high,US-Central
6034,merchant_6034,grocery,medium,US-Central
6035,merchant_6035,travel,low,US-East
6036,merchant_6036,online,medium,US-East
6037,merchant_6037,retail,low,US-Central
6038,merchant_6038,online,medium,US-East
6039,merchant_6039,grocery,medium,EU-West
6040,merchant_6040,grocery,low,US-Central
6041,merchant_6041,utilities,medium,APAC
6042,merchant_6042,gaming,high,US-Central
6043,merchant_6043,travel,high,EU-East
6044,merchant_6044,grocery,high,APAC
6045,merchant_6045,retail,medium,EU-West
6046,merchant_6046,restaurant,medium,US-West
6047,merchant_6047,utilities,low,US-Central
6048,merchant_6048,restaurant,medium,US-Central
6049,merchant_6049,restaurant,low,US-Central
6050,merchant_6050,travel,low,EU-West
6051,merchant_6051,online,low,US-Central
6052,merchant_6052,travel,high,EU-West
6053,merchant_6053,travel,low,US-Central
6054,merchant_6054,grocery,low,US-West
6055,merchant_6055,online,medium,EU-West
6056,merchant_6056,grocery,medium,US-West
6057,merchant_6057,gaming,high,EU-East
6058,merchant_6058,retail,high,APAC
6059,merchant_6059,utilities,low,APAC
6060,merchant_6060,gaming,high,US-Central
6061,merchant_6061,crypto,medium,EU-West
6062,merchant_6062,retail,low,APAC
6063,merchant_6063,grocery,medium,EU-East
6064,merchant_6064,restaurant,low,EU-West
6065,merchant_6065,travel,medium,US-East
6066,merchant_6066,restaurant,low,EU-East
6067,merchant_6067,online,medium,EU-West
6068,merchant_6068,grocery,low,EU-East
6069,merchant_6069,travel,low,EU-East
6070,merchant_6070,travel,low,EU-East
6071,merchant_6071,retail,low,US-West
6072,merchant_6072,travel,low,EU-West
6073,merchant_6073,gaming,low,US-Central
6074,merchant_6074,restaurant,low,US-East
6075,merchant_6075,restaurant,high,EU-East
6076,merchant_6076,grocery,low,EU-West
6077,merchant_6077,crypto,medium,US-Central
6078,merchant_6078,utilities,low,US-West
6079,merchant_6079,grocery,low,US-Central
6080,merchant_6080,grocery,medium,US-East
6081,merchant_6081,utilities,medium,US-East
6082,merchant_6082,crypto,low,EU-West
6083,merchant_6083,restaurant,medium,APAC
6084,merchant_6084,retail,low,US-East
6085,merchant_6085,online,low,US-West
6086,merchant_6086,utilities,low,EU-East
6087,merchant_6087,travel,low,US-West
6088,merchant_6088,utilities,low,APAC
6089,merchant_6089,retail,low,US-West
6090,merchant_6090,utilities,low,EU-West
6091,merchant_6091,retail,low,APAC
6092,merchant_6092,restaurant,low,US-Central
6093,merchant_6093,grocery,medium,US-East
6094,merchant_6094,online,medium,EU-West
6095,merchant_6095,crypto,low,US-East
6096,merchant_6096,gaming,high,EU-West
6097,merchant_6097,online,low,EU-East
6098,merchant_6098,utilities,medium,EU-West
